,file,speaker,sex,age,nationality,level,code,type,ref,ans,rec,count,C,S,I,D,error,per
7693,0204631,889,F,95,English,B,RS054,S,죄송하지만 못하겠습니다,J OE S O NG H A J I M A N M O Th A G E S SS EU M N I D A,J OE S O NG H A J I M A N M O Th A NG H A G E S SS EU M N I D A,"Counter({'C': 26, 'I': 3})",26,0,3,0,"insertion of < A >, insertion of < NG >, insertion of < H >",0.08609271523178808
7694,0204314,889,F,95,English,B,RW149,W,넣어요,N EO EO iO,N O iEO,"Counter({'S': 2, 'C': 1, 'D': 1})",1,2,0,1,"deletion of < EO >, substitution of < EO > to < O >, substitution of < iO > to < iEO >",0.34782608695652173
7695,0204627,891,F,90,English,A,RP003,P,의사소통 과정 중에서 말하기와 쓰기 같은 표현 기능이 더 중요할까 듣기와 읽기 같은 기능이 더 중요할까 나는 이해 영역이 더 중요하고 특히 듣기가 기본이라고 생각한다 다른 이의 말을 듣고 그 말을 이해해야 의사소통을 계속할 수 있기 때문이다 따라서 진정한 의사소통은 듣기에서부터 시작한다고 주장하고 싶다,euI S A S O Th O NG G oA J EO NG J U NG E S EO M A R H A G I oA SS EU G I G A Th EU N Ph iO iEO N G I N EU NG I D EO J U NG iO A L GG A D EU t GG I oA I k GG I G A Th EU N G I N EU NG I D EO J U NG iO A L GG A N A N EU N I E iEO NG iEO G I D EO J U NG iO A G O Th EU Kh I D EU t GG I G A G I B O N I R A G O S E NG G A Kh A N D A D A R EU N I euI M A R EU L D EU t GG O G EU M A R EU L I E E iA euI S A S O Th O NG EU L G iE S O Kh A L S U I t GG I D E M U N I D A D A R A S EO J I N J EO NG H A N euI S A S O Th O NG EU N D EU t GG I E S EO B U Th EO S I J A Kh A N D A G O J U J A NG H A G O S I p DD A,euI S A S O Th O NG G oA J EO N J U NG E S EO M A R A G I oA SS EU R I G A Th EU N Ph iO iEO N G I N EU NG I D EO J U NG iO A L GG A D EU GG I oA I N GG I G A Th EU N G I N EU NG I EO J U NG iO A L GG A N A N EU N I E iEO NG N iEO G I D EO J U NG iO A G O Th EU Kh I D EU GG I A G I B uEO N I R A G O S E NG G A Kh A D A D A R EU N I euI M A R EU L D EU GG O G EU M A R EU L I E E iA euI S A S O Th O NG EU L iE S O Kh A L S U I t GG I D E M U N I D A D A R A S EO G I N J EO NG A N euI S A S O Th O NG EU L D EU GG I E S EO B U Th EO S I J A Kh A N D A G O J U J A NG H A G O S I p DD A,"Counter({'C': 244, 'D': 10, 'S': 6, 'I': 1})",244,6,1,10,"substitution of < NG > to < N >, deletion of < H >, substitution of < G > to < R >, deletion of < t >, substitution of < k > to < N >, deletion of < D >, insertion of < N >, deletion of < t >, deletion of < G >, substitution of < O > to < uEO >, deletion of < N >, deletion of < t >, deletion of < G >, substitution of < J > to < G >, deletion of < H >, substitution of < N > to < L >, deletion of < t >",0.03879310344827586
7696,0204633,891,F,90,English,A,RP004,P,나는 아름다운 색을 사랑한다 예전 우리 유치원 선생님이 주신 색종이 같은 빨간색 보라색 자주색 녹색 이런 색깔을 나는 좋아한다 나는 우리나라 가을 하늘을 사랑한다 나는 오래된 가구의 색을 좋아한다 늙어가는 학자의 희끗희끗한 머리카락을 좋아한다 나는 이른 아침의 새 소리를 좋아하며 봄 시냇물 흐르는 소리를 즐긴다 갈대에 부는 바람 소리를 좋아하며 바다의 파도 소리를 들으면 아직도 가슴이 뛴다,N A N EU N A R EU M D A U N S E G EU L S A R A NG H A N D A iE J EO N U R I iU CHh I uEO N S EO N S E NG N I M I J U S I N S E k JJ O NG I G A Th EU N BB A L G A N S E k B O R A S E k J A J U S E k N O k SS E k I R EO N S E k GG A R EU L N A N EU N J O A A N D A N A N EU N U R I N A R A G A EU L H A N EU R EU L S A R A NG H A N D A N A N EU N O R E D OE N G A G U euI S E G EU L J O A A N D A N EU L G EO G A N EU N H A k JJ A euI H euI GG EU Th euI GG EU Th A N M EO R I Kh A R A G EU R J O A A N D A N A N EU N I R EU N A CHh I M euI S E S O R I R EU L J O A A M iEO B O M S I N E N M U L H EU R EU N EU N S O R I R EU L J EU L G I N D A G A L D E E B U N EU N B A R A M S O R I R EU L J O A A M iEO B A D A euI Ph A D O S O R I R EU L D EU R EU M iEO N A J I k DD O G A S EU M I DD UI N D A,N A N EU N A R EU M D A U N S E G EU L S A A NG H A N D A iE J EO N U R I iU J I uEO N S EO N S E NG N I M I J U S I N S E k J EO NG I G Th EU N BB A L G A N S E k G O EO S E k J U S N O SS E I EO N S E k GG A R EU L N A N EU L J O A N D A N EU N U R I N A R A G A EU L H A N EU L S A R A H A N D A N N EU N O R E D EU N G A euI S E G EU L J O A N D A N EU L G EO G A N EU N H A p GG A euI OE SS EU Th OE G EU Th A N M EO R I G A R A G EU L J O A A N D A N EU N I R EO L A CHh I M E S E S EO R I R EU L J O A A M iEO H EO NG SS M U L EU R I EU N S EO R I EU L J EU L G I D A G A L D E B U R EU N B A R N S O R EU L J O A M iEO B A D A euI R S EO R EU L D EU R EU M iEO N A JJ I DD EO G SS EU D EU N D A,"Counter({'C': 278, 'D': 45, 'S': 34})",278,34,0,45,"deletion of < R >, substitution of < CHh > to < J >, substitution of < JJ > to < J >, substitution of < O > to < EO >, deletion of < A >, substitution of < B > to < G >, deletion of < R >, substitution of < A > to < EO >, deletion of < J >, deletion of < A >, deletion of < E >, deletion of < k >, deletion of < k >, deletion of < k >, deletion of < R >, substitution of < N > to < L >, deletion of < A >, deletion of < A >, deletion of < N >, deletion of < EU >, deletion of < R >, deletion of < NG >, deletion of < A >, substitution of < OE > to < EU >, deletion of < G >, deletion of < U >, deletion of < A >, substitution of < k > to < p >, substitution of < JJ > to < GG >, deletion of < H >, substitution of < euI > to < OE >, substitution of < GG > to < SS >, substitution of < euI > to < OE >, substitution of < GG > to < G >, substitution of < Kh > to < G >, substitution of < R > to < L >, deletion of < A >, deletion of < N >, substitution of < EU > to < EO >, substitution of < N > to < L >, substitution of < euI > to < E >, substitution of < O > to < EO >, deletion of < B >, deletion of < O >, deletion of < M >, deletion of < S >, substitution of < I > to < H >, substitution of < N > to < EO >, substitution of < E > to < NG >, substitution of < N > to < SS >, deletion of < H >, deletion of < EU >, substitution of < N > to < I >, substitution of < O > to < EO >, deletion of < R >, deletion of < N >, deletion of < E >, substitution of < N > to < R >, deletion of < A >, substitution of < M > to < N >, deletion of < R >, deletion of < I >, deletion of < A >, deletion of < Ph >, deletion of < A >, deletion of < D >, substitution of < O > to < R >, deletion of < O >, deletion of < R >, substitution of < I > to < EO >, substitution of < J > to < JJ >, deletion of < k >, substitution of < O > to < EO >, deletion of < A >, substitution of < S > to < SS >, deletion of < M >, deletion of < I >, substitution of < DD > to < D >, substitution of < UI > to < EU >",0.13684771033013846
7853,0237026,998,F,97,English,B,RP001,P,안녕하세요 여러분 저는 줄리앙이라고 합니다 프랑스에서 왔습니다 저는 한국 음식과 한국 문화에 관심이 있습니다 고향에서는 혼자 한국어를 공부했습니다 아직 한국어를 잘 못하지만 한국 생활이 재미있을 것 같습니다 여러분과 같이 공부하게 되어 정말 기쁩니다,A N N iEO NG H A S E iO iEO R EO B U N J EO N EU N J U L L I A NG I R A G O H A M N I D A Ph EU R A NG S EU E S EO oA S SS EU M N I D A J EO N EU N A N G U G EU M S I k GG oA A N G U G M U N oA E G oA N S I M I I S SS EU M N I D A G O iA NG E S EO N EU N H O N J A H A N G U G EO R EU L G O NG B U E S SS EU M N I D A A J I k H A N G U G EO R EU L J A L M O Th A J I M A N A N G U G S E NG H oA R I J E M I I SS EU L G EO t G A t SS EU M N I D A iEO R EO B U N G oA G A Th I G O NG B U A G E D OE EO J EO NG M A L G I BB EU M N I D A,A N N iEO NG H A S E I R EO B U N J EO N EU N CHh U R I A NG I R A G O H A M N I D A Ph EU R A NG S E S EO oA S SS EU M N I D A J EO N EU N A N G U G EU M S I k GG oA A N G U G M U N oA E G oA N S I M I I S SS EU M N I D A G O iA NG E S EO N EU N H O N J A H A N G U G EO R EU L G O NG B U E S SS EU M N I D A A J I k A A N G U G EO R EU L J A L M O H A J I M A N A N G U G S E NG H oA R I J E M I I SS EU L G EO t G A t SS EU M N I D A iEO R EO B U N G oA G A Th I G O NG B U A G E D EO J EO NG M A L G I B EU M N I D A,"Counter({'C': 228, 'S': 6, 'D': 4})",228,6,0,4,"deletion of < iO >, substitution of < iEO > to < I >, substitution of < J > to < CHh >, deletion of < L >, substitution of < L > to < R >, deletion of < EU >, substitution of < H > to < A >, substitution of < Th > to < H >, deletion of < OE >, substitution of < BB > to < B >",0.0288
7854,0237042,998,F,97,English,B,RP002,P,오늘은 한국어 수업이 있어요 수업은 오전 아홉 시에 시작해요 집에서 학교까지 삼십 분이 걸려요 일곱 시에 일어나서 아침을 먹었어요 여덟 시에 집에서 나갔어요 지하철역에 도착했어요 그런데 지갑이 없었어요 다시 집에 갔어요 책상 위에 지갑이 있었어요 지하철역까지 뛰어서 갔어요 학교에 여덟 시 오십 오 분에 도착했어요 수업에 안 늦었지만 정말 힘들었어요,O N EU R EU N H A N G U G EO S U EO B I I SS EO iO S U EO B EU N O J EO N A O p S I E S I J A Kh E iO J I B E S EO H A k GG iO GG A J I S A M S I p B U N I G EO L L iEO iO I L G O p S I E I R EO N A S EO A CHh I M EU L M EO G EO SS EO iO iEO D EO L B S I E J I B E S EO N A G A SS EO iO J I A CHh EO R iEO G E D O CHh A Kh E SS EO iO G EU R EO N D E J I G A B I EO p SS EO SS EO iO D A S I J I B E G A SS EO iO CHh E k SS A NG UI E J I G A B I I SS EO SS EO iO J I A CHh EO R iEO k GG A J I DD UI EO S EO G A SS EO iO H A k GG iO E iEO D EO L B S I O S I M O B U N E D O CHh A Kh E SS EO iO S U EO B E A N N EU J EO t JJ I M A N J EO NG M A L H I M D EU R EO SS EO iO,O N EU L H A N G U G EO S U EO B I I SS EO iO S U EO B EU L O J EO N A O p S I E S I J A Kh E iO J I B E S EO H A p GG iEO GG A J I S A M S I p B U N I G EO L L iEO G EO L L iEO iO I L G O p S I E I R EO N A S EO A CHh I M EU L M EO G EO SS EO iO iEO D EO L S I E J I B E S EO N A G A SS EO iO J I A CHh EO L iEO Kh E D O CHh A Kh E SS EO iO G EU R EO N D E J I G A M I EO p SS EO SS EO iO D A S I I J I B E G A SS EO iO J E k SS A N E J I G A B I I SS EO SS EO iO I A CHh EO L iEO Kh A J I Th U L L iEO S EO G A SS EO iO H A k GG iO E iEO D EO L B S I O S I p O B U N E D O CHh A Kh E SS EO iO S U EO B E A N EU A N EU GG EO t JJ I M A N J EO NG M A L H I M D EU R EO SS EO iO,"Counter({'C': 260, 'S': 16, 'I': 10, 'D': 6})",260,16,10,6,"deletion of < EU >, deletion of < R >, substitution of < N > to < L >, substitution of < N > to < L >, substitution of < k > to < p >, substitution of < iO > to < iEO >, insertion of < G >, insertion of < EO >, insertion of < L >, insertion of < L >, insertion of < iEO >, deletion of < B >, substitution of < R > to < L >, substitution of < G > to < Kh >, substitution of < B > to < M >, insertion of < I >, substitution of < CHh > to < J >, deletion of < NG >, substitution of < UI > to < N >, deletion of < J >, substitution of < R > to < L >, deletion of < k >, substitution of < GG > to < Kh >, insertion of < Th >, insertion of < U >, substitution of < DD > to < L >, substitution of < UI > to < L >, substitution of < EO > to < iEO >, substitution of < M > to < p >, insertion of < EU >, insertion of < A >, substitution of < J > to < GG >",0.06611570247933884
7855,0236435,998,F,97,English,B,RS004,S,저는 지금 음료수하고 꽃을 사러 갔다 와야 돼요,J EO N EU N J I G EU M EU M N iO S U A G O GG O CHh EU L S A R EO G A t DD A oA iA D OE iO,J EO N EU N J I G EU M EU M N iO S U A G O GG O CHh EU L S A R iEO G A t DD A oA iA D OE iO,"Counter({'C': 37, 'S': 1})",37,1,0,0,substitution of < EO > to < iEO >,0.009708737864077669
7856,0236524,998,F,97,English,B,RS011,S,얼굴이 안 좋은데 무슨 일 있어요,EO L G U R I A N J O EU N D E M U S EU N I L I SS EO iO,EO L G U R I A N J O EU N D E M U S EU L I SS EO iO,"Counter({'C': 23, 'D': 2})",23,0,0,2,"deletion of < N >, deletion of < I >",0.061068702290076333
7857,0236677,998,F,97,English,B,RS020,S,아버지와 어머니 중에서 누구하고 닮았어요,A B EO J I oA EO M EO N I J U NG E S EO N U G U A G O D A L M A SS EO iO,A B EO J I oA EO M EO N I J U NG E S EO N U G A A G O D A L M A SS EO iO,"Counter({'C': 31, 'S': 1})",31,1,0,0,substitution of < U > to < A >,0.005917159763313609
7858,0235212,998,F,97,English,B,RW002,W,세수,S E S U,S Th EU E S U,"Counter({'C': 4, 'I': 2})",4,0,2,0,"insertion of < Th >, insertion of < EU >",0.3125
7859,0235501,998,F,97,English,B,RW075,W,무늬,M U N euI,B U M O N I M,"Counter({'I': 3, 'C': 2, 'S': 2})",2,2,3,0,"insertion of < B >, insertion of < U >, substitution of < U > to < O >, insertion of < I >, substitution of < euI > to < M >",0.53125
7860,0236360,998,F,97,English,B,RW145,W,인류,I N N iU,I N iU,"Counter({'C': 3, 'D': 1})",3,0,0,1,deletion of < N >,0.19047619047619047
