,file,speaker,sex,age,nationality,level,code,type,ref,ans,rec,count,C,S,I,D,error,per
1261,0221644,0962,F,99,Chinese,A,RS049,S,갈등 해결을 위해 어떤 노력을 하실 예정이십니까,G A L D EU NG H E G iEO R EU L UI E EO DD EO N N O R iEO G EU L H A S I N iE J EO NG I S I M N I GG A,G A L D EU NG H E G iEO R EU L UI E EO DD E N O R iEO G EU L H A S I N iE J EO NG I S I M N I GG A,"Counter({'C': 41, 'D': 1, 'S': 1})",41,1,0,1,"deletion of < EO >, substitution of < N > to < E >",0.025974025974025976
1262,0221635,0962,F,99,Chinese,A,RS050,S,국내선 공항과 국제선 공항이 다르다는 것을 왜 미리 말씀해 주시지 않으셨어요,G U NG N E S EO N G O NG H A NG G oA G U k JJ E S EO N G O NG H A NG I D A R EU D A N EU N G EO S EU L OE M I R I M A L SS EU M H E J U S I J I A N EU S iEO SS EO iO,G U NG N E S EO N G O NG H A NG G oA G U JJ U S EO N G O NG H A NG I M D A R EU D A N E G EO S EU L M I I M SS M A iO,"Counter({'C': 49, 'D': 21, 'S': 2, 'I': 1})",49,2,1,21,"deletion of < k >, substitution of < E > to < U >, insertion of < M >, deletion of < EU >, substitution of < N > to < E >, deletion of < OE >, deletion of < R >, deletion of < A >, deletion of < L >, deletion of < EU >, deletion of < H >, deletion of < E >, deletion of < J >, deletion of < U >, deletion of < S >, deletion of < I >, deletion of < J >, deletion of < I >, deletion of < N >, deletion of < EU >, deletion of < S >, deletion of < iEO >, deletion of < SS >, deletion of < EO >",0.2532299741602067
1263,0221724,0962,F,99,Chinese,A,RS058,S,미안 길이 막혀 늦었어,M I A N G I R I M A Kh iEO N EU J EO SS EO,M I A N G I R I M A Kh iEO N EU J EO,"Counter({'C': 16, 'D': 2})",16,0,0,2,"deletion of < EO >, deletion of < SS >",0.10309278350515463
1264,0221715,0962,F,99,Chinese,A,RS060,S,국이 너무 짜요,G U G I N EO M U JJ A iO,G U N I N EO M U JJ A iO,"Counter({'C': 10, 'S': 1})",10,1,0,0,substitution of < G > to < N >,0.017241379310344827
1265,0221709,0962,F,99,Chinese,A,RS061,S,이게 다 니 책임이야,I G E D A N I CHh E G I M I iA,I G E D A N I CHh E NG G I M I iA,"Counter({'C': 14, 'I': 1})",14,0,1,0,insertion of < NG >,0.06329113924050633
1266,0221703,0962,F,99,Chinese,A,RS062,S,이거 죄송해서 어떡하죠,I G EO J OE S O NG H E S EO EO DD EO Kh A CHh iO,I G EO J OE S O NG H E S EO EO DD EO A CHh iO,"Counter({'C': 18, 'D': 1})",18,0,0,1,deletion of < Kh >,0.04716981132075472
1267,0221698,0962,F,99,Chinese,A,RS063,S,그렇게 힘든 일을 누가 하겠어요,G EU R EO Kh E H I M D EU N I R EU L N U G A A G E SS EO iO,G EU R EO Kh E H I M D EU N I R EU L N U G A A G iE SS EO iO,"Counter({'C': 25, 'S': 1})",25,1,0,0,substitution of < E > to < iE >,0.014388489208633094
1268,0221690,0962,F,99,Chinese,A,RS064,S,이따 전화할게,I DD A J EO N oA A L G E,I DD A J EO N A L G E L G E J EO M J EO N A L,"Counter({'I': 10, 'C': 9, 'S': 2})",9,2,10,0,"insertion of < A >, insertion of < L >, substitution of < oA > to < G >, substitution of < A > to < E >, insertion of < J >, insertion of < EO >, insertion of < M >, insertion of < J >, insertion of < EO >, insertion of < N >, insertion of < A >, insertion of < L >",0.45217391304347826
1269,0221779,0962,F,99,Chinese,A,RS066,S,나 집에 갈까,N A J I B E G A L GG A,N A J I B E G A L L A,"Counter({'C': 10, 'S': 1})",10,1,0,0,substitution of < GG > to < L >,0.05357142857142857
1270,0221774,0962,F,99,Chinese,A,RS067,S,나 시험 백점 받았다 부럽지,N A S I EO M B E k JJ EO M B A D A t D A B U R EO p JJ I,N A S I EO M B E k JJ EO M B A D A t D A B U R EO B U R EO p JJ I,"Counter({'C': 26, 'I': 4})",26,0,4,0,"insertion of < B >, insertion of < U >, insertion of < R >, insertion of < EO >",0.10897435897435898
1271,0221767,0962,F,99,Chinese,A,RS068,S,그것도 옷이라고 입고 다니니,G EU G EO t DD O O S I R A G O I p GG O D A N I N I,G EU G EO t DD O O I R A G O I p GG O D A N I N I,"Counter({'C': 23, 'D': 1})",23,0,0,1,deletion of < S >,0.03225806451612903
1272,0221761,0962,F,99,Chinese,A,RS069,S,당장 이 방에서 나가,D A NG J A NG I B A NG E S EO N A G A,D A NG J A NG I B A NG E S EO N E G A N A G A,"Counter({'C': 17, 'I': 4})",17,0,4,0,"insertion of < N >, insertion of < E >, insertion of < G >, insertion of < A >",0.14678899082568808
1273,0221746,0962,F,99,Chinese,A,RS072,S,수업 아직 안 끝났을걸,S U EO M A J I k A N GG EU N N A SS EU L G EO L,S U EO M A J I k A N GG E N N EU N G EU N G EO L,"Counter({'C': 17, 'S': 4, 'I': 1})",17,4,1,0,"substitution of < EU > to < E >, insertion of < EU >, substitution of < A > to < N >, substitution of < SS > to < G >, substitution of < L > to < N >",0.10256410256410256
1274,0221736,0962,F,99,Chinese,A,RS075,S,아이스크림 녹기 전에 빨리 먹을걸,A I S EU Kh EU R I M N O k GG I J EO N E BB A L L I M EO G EU L G EO R,A I S EU Kh EU R I M N O k GG I J EO N E BB A L L I M EO G E M EO G EU L G EO R,"Counter({'C': 31, 'I': 4})",31,0,4,0,"insertion of < M >, insertion of < EO >, insertion of < G >, insertion of < E >",0.0918918918918919
1275,0220812,0962,F,99,Chinese,A,RW014,W,바퀴,B A Kh UI,B A G U,"Counter({'C': 2, 'S': 2})",2,2,0,0,"substitution of < Kh > to < G >, substitution of < UI > to < U >",0.18181818181818182
1276,0220845,0962,F,99,Chinese,A,RW017,W,풀,Ph U L,BB U,"Counter({'S': 1, 'C': 1, 'D': 1})",1,1,0,1,"substitution of < Ph > to < BB >, deletion of < L >",0.5
1277,0220823,0962,F,99,Chinese,A,RW029,W,공짜,G O NG JJ A,G O NG JJ A NG,"Counter({'C': 5, 'I': 1})",5,0,1,0,insertion of < NG >,0.1875
1278,0221071,0962,F,99,Chinese,A,RW046,W,부부,B U B U,D U B U,"Counter({'C': 3, 'S': 1})",3,1,0,0,substitution of < B > to < D >,0.05
1279,0221179,0962,F,99,Chinese,A,RW076,W,위,UI,G UI,"Counter({'I': 1, 'C': 1})",1,0,1,0,insertion of < G >,0.8333333333333334
1280,0221154,0962,F,99,Chinese,A,RW084,W,영어,iEO NG EO,B iEO NG EO,"Counter({'C': 3, 'I': 1})",3,0,1,0,insertion of < B >,0.3157894736842105
1281,0221133,0962,F,99,Chinese,A,RW090,W,약국,iA k GG U k,iA k G U,"Counter({'C': 3, 'S': 1, 'D': 1})",3,1,0,1,"substitution of < GG > to < G >, deletion of < k >",0.25925925925925924
1282,0221213,0962,F,99,Chinese,A,RW095,W,무릎,M U R EU p,M U R U,"Counter({'C': 3, 'D': 1, 'S': 1})",3,1,0,1,"deletion of < EU >, substitution of < p > to < U >",0.23076923076923078
1283,0221201,0962,F,99,Chinese,A,RW100,W,급하다,G EU Ph A D A,G EU N A D A,"Counter({'C': 5, 'S': 1})",5,1,0,0,substitution of < Ph > to < N >,0.09375
1284,0221247,0962,F,99,Chinese,A,RW117,W,닫히다,D A Th I D A,D A I D A,"Counter({'C': 5, 'D': 1})",5,0,0,1,deletion of < Th >,0.16129032258064516
1285,0221239,0962,F,99,Chinese,A,RW119,W,교육열,G iO iU G iEO R,G iO iU G I,"Counter({'C': 4, 'D': 1, 'S': 1})",4,1,0,1,"deletion of < iEO >, substitution of < R > to < I >",0.20588235294117646
1286,0221297,0962,F,99,Chinese,A,RW126,W,짓누르다,J I N N U R EU D A,S I N R U R EU D A iO,"Counter({'C': 7, 'S': 2, 'I': 1})",7,2,1,0,"substitution of < J > to < S >, substitution of < N > to < R >, insertion of < iO >",0.1568627450980392
1287,0221333,0962,F,99,Chinese,A,RW148,W,줄넘기,J U N N EO M G I,J U N EO,"Counter({'C': 4, 'D': 4})",4,0,0,4,"deletion of < N >, deletion of < M >, deletion of < G >, deletion of < I >",0.4634146341463415
1288,0221326,0962,F,99,Chinese,A,RW149,W,넣어요,N EO EO iO,D EO D EO iO,"Counter({'C': 3, 'S': 1, 'I': 1})",3,1,1,0,"substitution of < N > to < D >, insertion of < D >",0.17857142857142858
1568,0279481,1215,F,99,Chinese,A,RS027,S,며칠 앓더니 살이 쏙 빠졌네요,M iEO CHh I L A L Th EO N I S A R I SS O G BB A J iEO N N E iO,M iEO CHh I A L Th EO R I S A R I SS O G BB A J iEO N N E iO,"Counter({'C': 24, 'D': 1, 'S': 1})",24,1,0,1,"deletion of < L >, substitution of < N > to < R >",0.03546099290780142
1569,0279497,1215,F,99,Chinese,A,RS029,S,물이 팔팔 끓는데 왜 불을 안 끄고 가만히 있어요,M U R I Ph A L Ph A L G EU N N EU N D E OE B U R EU L A N G EU G O G A M A N I I SS EO iO,M U R I Ph A L Ph A L L I G EU N N EU N D E OE B U R EU L A N G EU N G O G A M A N I I SS EO iO,"Counter({'C': 40, 'I': 3})",40,0,3,0,"insertion of < L >, insertion of < I >, insertion of < N >",0.05333333333333334
1570,0279508,1215,F,99,Chinese,A,RS031,S,자연스럽게 전통을 이어나가는 것이 바람직하지 않을까 싶습니다,J A iEO N S EU R EO p GG E J EO N Th O NG EU L I EO N A G A N EU N G EO S I B A R A M J I Kh A J I A N EU L GG A S I p SS EU M N I D A,J A iEO N S EU R EO p GG E J EO N Th O EU L I EO N A G A N EU N G EO S I B A R A M J I Kh A J I A N EU L GG A S I p SS EU M N I D A,"Counter({'C': 58, 'D': 1})",58,0,0,1,deletion of < NG >,0.016025641025641024
1571,0279535,1215,F,99,Chinese,A,RS037,S,합법적으로 인정된 일이라면 해도 좋지,H A p BB EO p JJ EO G EU R O I N J EO NG D OE N I R I R A M iEO N H E D O J O CHh I,H A p BB EO p JJ EO G EU R O I N J EO NG D OE N I R I R A M iEO N H E D O J O,"Counter({'C': 34, 'D': 2})",34,0,0,2,"deletion of < CHh >, deletion of < I >",0.057291666666666664
1572,0279544,1215,F,99,Chinese,A,RS039,S,사람이 이렇게 많을 줄 몰랐는데 정말 대단하네요,S A R A M I I R EO Kh E M A N EU L J U L M O L L A N N EU N D E J EO NG M A L D E D A N A N E iO,S A R A M I I R EO Kh E M A N J U L L M O L L A N N EU N D E J EO NG M A L D E D A N A N E iO,"Counter({'C': 43, 'D': 2, 'I': 1})",43,0,1,2,"deletion of < EU >, deletion of < L >, insertion of < L >",0.05485232067510549
1573,0279568,1215,F,99,Chinese,A,RS043,S,은행이 이렇게 문을 일찍 닫는 걸 알았다면 서둘렀을 텐데요,EU N E NG I I R EO Kh E M U N EU L I L JJ I k D A N N EU N G EO L A R A t DD A M iEO N S EO D U L L EO SS EU L Th E N D E iO,EU N E I I R EO Kh E M U N EU L I L JJ I k D A N N EU N G EO L A R A t DD A M iEO N S EO D U L L EO Th E N D E iO,"Counter({'C': 50, 'D': 4})",50,0,0,4,"deletion of < NG >, deletion of < SS >, deletion of < EU >, deletion of < L >",0.06620209059233449
1574,0279580,1215,F,99,Chinese,A,RS044,S,권력과 공권력의 차이점이 뭔지 아세요,G uEO N N iEO k GG oA G O NG G uEO N N iEO G euI CHh A I J EO M I M uEO N J I A S E iO,G uEO N N iEO k GG oA N G uEO N N iEO k G uEO N euI J I CHh A I I J EO M iEO N M uEO N J I A S E iO,"Counter({'C': 30, 'I': 7, 'D': 2, 'S': 2})",30,2,7,2,"deletion of < G >, deletion of < O >, substitution of < NG > to < N >, insertion of < k >, insertion of < uEO >, insertion of < N >, insertion of < J >, insertion of < I >, insertion of < I >, insertion of < iEO >, substitution of < I > to < N >",0.18859649122807018
1575,0279584,1215,F,99,Chinese,A,RS045,S,뒷일은 나중에 생각하고 급한 불부터 끕시다,D UI S I R EU N N A J U NG E S E NG G A Kh A G O G EU Ph A N B U L B U Th EO G EU p SS I D A,D UI S I EU N N A J U NG E S E NG G A Kh A G O G EU Ph A N B U L B U L Th EO G EU p SS I D A,"Counter({'C': 40, 'D': 1, 'I': 1})",40,0,1,1,"deletion of < R >, insertion of < L >",0.03619909502262444
1576,0279607,1215,F,99,Chinese,A,RS048,S,핵심이 무엇인지 파악하지 못한다면 내용을 잘 이해하기 힘들 거야,H E k SS I M I M U EO S I N J I Ph A A Kh A J I M O Th A N D A M iEO N N E iO NG EU L J A L I E A G I H I M D EU L G EO iA,H E k SS I M U EO S I N J I Ph A L Kh A J I M O Th A A N D A M iEO N N E iO NG EU L J A L I E A G I H I M D EU L G EO iA,"Counter({'C': 52, 'D': 2, 'S': 1, 'I': 1})",52,1,1,2,"deletion of < I >, deletion of < M >, substitution of < A > to < L >, insertion of < A >",0.04436860068259386
1577,0279610,1215,F,99,Chinese,A,RS049,S,갈등 해결을 위해 어떤 노력을 하실 예정이십니까,G A L D EU NG H E G iEO R EU L UI E EO DD EO N N O R iEO G EU L H A S I N iE J EO NG I S I M N I GG A,G A L D EU NG H E G iEO R EU L UI E EO DD EO N N O R iEO G EU L H A S I N N iE J EO NG I S I M M N I GG A,"Counter({'C': 43, 'I': 2})",43,0,2,0,"insertion of < N >, insertion of < M >",0.03319502074688797
1578,0279620,1215,F,99,Chinese,A,RS050,S,국내선 공항과 국제선 공항이 다르다는 것을 왜 미리 말씀해 주시지 않으셨어요,G U NG N E S EO N G O NG H A NG G oA G U k JJ E S EO N G O NG H A NG I D A R EU D A N EU N G EO S EU L OE M I R I M A L SS EU M H E J U S I J I A N EU S iEO SS EO iO,G U NG N E S EO G O NG H A NG G oA N G EO S EU S EO G O NG H A NG EU D A R A S EU N EU N G EO S EU L OE M I R I M A L SS EU M H E J U S I J I A N EU S iEO SS EO iO,"Counter({'C': 61, 'S': 9, 'D': 2})",61,9,0,2,"deletion of < N >, substitution of < G > to < N >, substitution of < U > to < G >, substitution of < k > to < EO >, substitution of < JJ > to < S >, substitution of < E > to < EU >, deletion of < N >, substitution of < I > to < EU >, substitution of < EU > to < A >, substitution of < D > to < S >, substitution of < A > to < EU >",0.11221945137157108
1579,0279628,1215,F,99,Chinese,A,RS051,S,창문이 열렸네요 닫아 주세요,CHh A NG M U N I iEO L L iEO N N E iO D A D A J U S E iO,CHh A NG M U iEO L L iEO N N E iO D A D A J U S E iO,"Counter({'C': 22, 'D': 2})",22,0,0,2,"deletion of < N >, deletion of < I >",0.06201550387596899
1580,0279632,1215,F,99,Chinese,A,RS052,S,저희 백화점을 찾아주셔서 감사합니다,J EO euI B E Kh oA J EO M EU L CHh A J A J U S iEO S EO G A M S A A M N I D A,J EO euI B iEO Kh oA J EO M EU L CHh A J A J U S iEO S EO G A M S A A M N I D A,"Counter({'C': 32, 'S': 1})",32,1,0,0,substitution of < E > to < iEO >,0.0223463687150838
1581,0279640,1215,F,99,Chinese,A,RS053,S,이 빵 달콤한 게 진짜 맛있다,I BB A NG D A L Kh O M H A N G E J I N JJ A M A S I t DD A,I BB A NG D A L Kh O M H E G E J I N JJ A M A S I t DD A,"Counter({'C': 25, 'D': 1, 'S': 1})",25,1,0,1,"deletion of < A >, substitution of < N > to < E >",0.03571428571428571
1582,0279646,1215,F,99,Chinese,A,RS055,S,내일 늦으시면 안 됩니다,N E I R N EU J EU S I M iEO N A N D OE M N I D A,N E I N EU J EU S I M iEO N A N D OE M N I D A,"Counter({'C': 21, 'D': 1})",21,0,0,1,deletion of < R >,0.034782608695652174
1583,0279680,1215,F,99,Chinese,A,RS065,S,이번엔 절대로 실수하지 않을 거야,I B EO N E N J EO L D E R O S I L S U A J I A N EU L G EO iA,I B EO N E N J EO L D E R O S I L S U A J I A N EU N G EO iA,"Counter({'C': 27, 'S': 1})",27,1,0,0,substitution of < L > to < N >,0.006896551724137931
1584,0279747,1215,F,99,Chinese,A,RS075,S,아이스크림 녹기 전에 빨리 먹을걸,A I S EU Kh EU R I M N O k GG I J EO N E BB A L L I M EO G EU L G EO R,A I S EU Kh EU R I M N O k GG I J EO N E BB A L L I M EO G EU L G EO R R,"Counter({'C': 31, 'I': 1})",31,0,1,0,insertion of < R >,0.023668639053254437
1585,0279034,1215,F,99,Chinese,A,RW009,W,우리,U R I,M U R I,"Counter({'C': 3, 'I': 1})",3,0,1,0,insertion of < M >,0.4
1586,0279133,1215,F,99,Chinese,A,RW035,W,다음,D A EU M,D A EU,"Counter({'C': 3, 'D': 1})",3,0,0,1,deletion of < M >,0.3333333333333333
1587,0279169,1215,F,99,Chinese,A,RW046,W,부부,B U B U,D U B U,"Counter({'C': 3, 'S': 1})",3,1,0,0,substitution of < B > to < D >,0.05
1588,0279329,1215,F,99,Chinese,A,RW091,W,부엌,B U EO Kh,J U NG N O Kh,"Counter({'S': 2, 'C': 2, 'I': 2})",2,2,2,0,"substitution of < B > to < J >, insertion of < NG >, insertion of < N >, substitution of < EO > to < O >",0.36363636363636365
1589,0279377,1215,F,99,Chinese,A,RW104,W,젊고,J EO L M G O,J O NG N O,"Counter({'S': 3, 'C': 2, 'D': 1})",2,3,0,1,"deletion of < EO >, substitution of < L > to < O >, substitution of < M > to < NG >, substitution of < G > to < N >",0.3125
1590,0279394,1215,F,99,Chinese,A,RW107,W,겪다,G iEO k DD A,G iEO D A G iEO,"Counter({'S': 3, 'C': 2, 'I': 1})",2,3,1,0,"insertion of < D >, substitution of < k > to < A >, substitution of < DD > to < G >, substitution of < A > to < iEO >",0.3333333333333333
1591,0279424,1215,F,99,Chinese,A,RW123,W,집집마다,J I p JJ I M M A D A,J I p JJ I M A D,"Counter({'C': 8, 'D': 2})",8,0,0,2,"deletion of < M >, deletion of < A >",0.17647058823529413
1592,0279437,1215,F,99,Chinese,A,RW131,W,이름이,I R EU M I,I N R EU M I,"Counter({'C': 5, 'I': 1})",5,0,1,0,insertion of < N >,0.12903225806451613
1593,0279447,1215,F,99,Chinese,A,RW139,W,쏟아요,SS O D A iO,SS O A D A,"Counter({'C': 4, 'I': 1, 'D': 1})",4,0,1,1,"insertion of < A >, deletion of < iO >",0.3125
1826,0322547,1521,F,96,Chinese,A,RS033,S,딱 하루만 더 기다려 주시면 안 될까요,D A Kh H A R U M A N D EO G I D A R iEO J U S I M iEO N A N D OE L GG A iO,D A D A Kh H A R U M A N D EO G I D A R iEO J U S I M iEO N A N D OE L GG A iO,"Counter({'C': 33, 'I': 2})",33,0,2,0,"insertion of < D >, insertion of < A >",0.043478260869565216
1827,0322600,1521,F,96,Chinese,A,RS043,S,은행이 이렇게 문을 일찍 닫는 걸 알았다면 서둘렀을 텐데요,EU N E NG I I R EO Kh E M U N EU L I L JJ I k D A N N EU N G EO L A R A t DD A M iEO N S EO D U L L EO SS EU L Th E N D E iO,EU N E NG I I R EO Kh E M U N EU L I L JJ I k D A N N EU N G EO L A R A t DD A M iEO N S EO D U L SS EO L SS EU L Th E N D E iO,"Counter({'C': 53, 'S': 1, 'I': 1})",53,1,1,0,"substitution of < L > to < SS >, insertion of < L >",0.023890784982935155
1828,0322202,1521,F,96,Chinese,A,RW054,W,수리,S U R I,S O R I,"Counter({'C': 3, 'S': 1})",3,1,0,0,substitution of < U > to < O >,0.05
1829,0322275,1521,F,96,Chinese,A,RW077,W,귀,G UI,Kh I,Counter({'S': 2}),0,2,0,0,"substitution of < G > to < Kh >, substitution of < UI > to < I >",0.3333333333333333
1830,0322475,1521,F,96,Chinese,A,RW140,W,물이,M U R I,BB U R I,"Counter({'C': 3, 'S': 1})",3,1,0,0,substitution of < M > to < BB >,0.14285714285714285
1862,0346274,1648,F,4,Chinese,B,RS001,S,가족이 몇 명이에요,G A J O G I M iEO t M iEO NG I E iO,G A J O G I M iEO t M iEO NG I N E iO,"Counter({'C': 15, 'I': 1})",15,0,1,0,insertion of < N >,0.046511627906976744
1863,0346255,1648,F,4,Chinese,B,RS004,S,저는 지금 음료수하고 꽃을 사러 갔다 와야 돼요,J EO N EU N J I G EU M EU M N iO S U A G O GG O CHh EU L S A R EO G A t DD A oA iA D OE iO,J EO N EU N J I G EU M EU M N iO S U A G O GG O M CHh EU L S A R EO G A t DD A oA iA D OE iO,"Counter({'C': 38, 'I': 1})",38,0,1,0,insertion of < M >,0.01904761904761905
1864,0346249,1648,F,4,Chinese,B,RS005,S,여권 사진을 찍어야 되는데 어디에서 찍으면 좋을까요,iEO G uEO N S A J I N EU L JJ I G EO iA D OE N EU N D E EO D I E S EO JJ I G EU M iEO N J O EU L GG A iO,iEO Kh uEO S A J I N EU L JJ I G EO iA D OE N EU N D E EO D I E S EO JJ I N EU L JJ I G EU M iEO N J O EU L GG A iO,"Counter({'C': 41, 'I': 5, 'S': 1, 'D': 1})",41,1,5,1,"substitution of < G > to < Kh >, deletion of < N >, insertion of < JJ >, insertion of < I >, insertion of < N >, insertion of < EU >, insertion of < L >",0.11068702290076336
1865,0346228,1648,F,4,Chinese,B,RS009,S,등록금에 수업료가 포함돼요,D EU NG N O k GG EU M E S U EO M N iO G A Ph O A M D OE iO,D EU NG N O k GG EU M E S U M EO M N iO G A Ph O A M D OE iO,"Counter({'C': 25, 'I': 1})",25,0,1,0,insertion of < M >,0.02877697841726619
1866,0346330,1648,F,4,Chinese,B,RS013,S,오늘 그 가게 문 안 열었어요,O N EU L G EU G A G E M U N A N iEO R EO SS EO iO,O N EU L G EU G A G E M U N A N EU R EO SS EO iO A I D iO,"Counter({'C': 20, 'I': 4, 'S': 1})",20,1,4,0,"substitution of < iEO > to < EU >, insertion of < iO >, insertion of < A >, insertion of < I >, insertion of < D >",0.14925373134328357
1867,0346309,1648,F,4,Chinese,B,RS014,S,오늘 날씨가 참 따뜻하지요,O N EU L N A L SS I G A CHh A M D A DD EU Th A J I iO,O N EU L N A L SS I G A CHh A M D A DD EU Th A J iO,"Counter({'C': 22, 'D': 1})",22,0,0,1,deletion of < I >,0.032520325203252036
1868,0346304,1648,F,4,Chinese,B,RS015,S,지금 막 나갔는데 못 보셨어요,J I G EU M M A k N A G A N N EU N D E M O t B O S iEO SS EO iO,J I G EU M M A N A G A N N EU N D E M O t B O S iEO SS EO iO,"Counter({'C': 27, 'D': 1})",27,0,0,1,deletion of < k >,0.027210884353741496
1869,0346300,1648,F,4,Chinese,B,RS016,S,새 직장이 마음에 들면 좋겠네요,S E J I k JJ A NG I M A EU M E D EU L M iEO N J O Kh E N N E iO,S E J I k JJ A NG I M A EU EU E D EU L M iEO N J O Kh E N N E iO,"Counter({'C': 27, 'S': 1})",27,1,0,0,substitution of < M > to < EU >,0.020134228187919462
